,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
13307,PM9,Port Shelter,2011-07-15,0.4,4.4,8.1,28.7,1.3,27.5,0.5,0.18,Bottom Water,0.5,2.7,7.8,34.0,1.9,23.1,1.7,0.08,22.34215,114.3366,15,-4.399999999999999
13308,PM9,Port Shelter,2011-08-18,2.3,7.0,8.3,32.4,0.6,29.1,0.6,0.03,Bottom Water,4.7,2.2,7.9,34.2,1.3,22.5,1.0,0.09,22.34215,114.3366,15,-6.600000000000001
13309,PM9,Port Shelter,2011-09-22,2.3,6.3,8.3,32.7,0.7,28.5,0.8,0.03,Bottom Water,2.5,5.5,8.2,32.9,2.9,28.5,3.3,0.04,22.34215,114.3366,15,0.0
13318,PM9,Port Shelter,2012-06-15,0.9,7.9,7.8,31.1,0.5,28.3,0.6,0.06,Bottom Water,0.9,6.0,7.7,32.6,2.4,27.1,0.9,0.07,22.34215,114.3366,15,-1.1999999999999993
13319,PM9,Port Shelter,2012-07-27,0.5,6.2,7.6,30.4,1.8,27.0,2.0,0.1,Bottom Water,0.2,6.5,7.6,31.7,2.2,26.9,2.2,0.08,22.34215,114.3366,15,-0.10000000000000142
13320,PM9,Port Shelter,2012-08-23,1.1,6.5,8.1,31.8,0.3,28.6,0.8,0.05,Bottom Water,2.5,3.0,7.9,32.7,0.8,26.2,2.0,0.15,22.34215,114.3366,15,-2.400000000000002
13321,PM9,Port Shelter,2012-09-21,1.5,5.9,8.2,32.0,1.0,28.0,0.8,0.04,Bottom Water,0.7,5.8,8.2,32.3,1.9,27.8,2.1,0.06,22.34215,114.3366,15,-0.1999999999999993
13330,PM9,Port Shelter,2013-06-17,0.5,6.3,8.2,30.4,1.1,26.8,1.0,0.06,Bottom Water,0.7,6.0,8.2,30.5,0.5,26.4,0.9,0.06,22.34215,114.3366,15,-0.40000000000000213
13331,PM9,Port Shelter,2013-07-22,1.5,7.1,8.5,30.4,0.5,28.1,0.7,0.05,Bottom Water,1.3,4.8,8.3,32.1,1.4,25.5,1.3,0.03,22.34215,114.3366,15,-2.6000000000000014
13332,PM9,Port Shelter,2013-08-19,4.0,4.1,8.3,30.5,1.8,28.7,1.0,0.01,Bottom Water,1.0,4.0,8.1,33.0,3.1,27.1,1.9,0.07,22.34215,114.3366,15,-1.5999999999999979
13333,PM9,Port Shelter,2013-09-27,2.4,5.9,8.3,31.2,1.8,28.3,1.5,0.03,Bottom Water,3.3,4.8,8.3,32.0,2.9,28.1,1.7,0.02,22.34215,114.3366,15,-0.1999999999999993
13342,PM9,Port Shelter,2014-06-13,0.7,6.1,8.3,29.9,0.6,28.4,1.1,0.1,Bottom Water,0.2,5.7,8.2,31.8,0.5,27.3,4.8,0.07,22.34215,114.3366,15,-1.0999999999999979
13343,PM9,Port Shelter,2014-07-24,2.2,5.2,8.3,28.9,1.1,30.1,1.0,0.05,Bottom Water,0.8,1.7,7.9,34.2,6.3,22.7,5.2,0.15,22.34215,114.3366,15,-7.400000000000002
13344,PM9,Port Shelter,2014-08-11,1.3,5.7,7.9,32.8,0.6,27.5,15.0,0.01,Bottom Water,1.0,2.2,7.6,34.3,1.3,22.6,2.8,0.14,22.34215,114.3366,15,-4.899999999999999
13345,PM9,Port Shelter,2014-09-05,0.3,5.4,7.8,32.0,0.3,30.0,0.9,0.03,Bottom Water,1.6,3.6,7.6,32.7,1.0,26.9,2.4,0.06,22.34215,114.3366,15,-3.1000000000000014
13354,PM9,Port Shelter,2015-06-03,1.2,5.8,8.1,29.8,2.2,29.1,0.5,0.12,Bottom Water,1.1,3.8,7.9,34.2,3.0,23.4,1.4,0.13,22.34215,114.3366,15,-5.700000000000003
13355,PM9,Port Shelter,2015-07-20,0.7,5.9,8.4,32.0,2.3,28.2,1.0,0.03,Bottom Water,0.6,6.1,8.3,33.0,2.4,28.4,1.2,0.03,22.34215,114.3366,15,0.1999999999999993
13356,PM9,Port Shelter,2015-08-17,2.6,6.3,7.9,32.1,2.5,27.4,1.8,0.02,Bottom Water,1.7,1.7,7.7,34.4,4.1,22.3,1.8,0.15,22.34215,114.3366,15,-5.099999999999998
13357,PM9,Port Shelter,2015-09-11,1.2,5.8,8.1,33.3,2.2,28.1,1.2,0.02,Bottom Water,1.4,6.1,8.1,33.5,2.3,27.5,6.3,0.03,22.34215,114.3366,15,-0.6000000000000014
13366,PM9,Port Shelter,2016-06-10,0.8,5.7,8.2,30.4,1.0,28.7,0.6,0.06,Bottom Water,3.0,5.3,8.0,31.8,2.0,27.5,2.4,0.08,22.34215,114.3366,15,-1.1999999999999993
13367,PM9,Port Shelter,2016-07-25,1.5,6.0,8.1,33.8,1.3,28.5,8.1,0.02,Bottom Water,18.0,4.2,7.9,34.6,1.3,21.9,4.5,0.08,22.34215,114.3366,15,-6.600000000000001
13368,PM9,Port Shelter,2016-08-08,0.6,5.9,8.0,33.5,2.4,28.5,1.0,0.01,Bottom Water,2.3,3.9,7.9,34.1,3.0,23.7,2.0,0.07,22.34215,114.3366,15,-4.800000000000001
13369,PM9,Port Shelter,2016-09-12,2.1,6.6,8.2,29.6,2.9,29.5,1.6,0.02,Bottom Water,0.5,2.9,8.1,33.8,3.6,24.6,2.8,0.16,22.34215,114.3366,15,-4.899999999999999
13378,PM9,Port Shelter,2017-06-02,1.6,6.1,8.0,32.3,3.0,27.9,0.6,0.03,Bottom Water,1.3,5.6,8.0,33.2,1.7,25.9,1.3,0.06,22.34215,114.3366,15,-2.0
13379,PM9,Port Shelter,2017-07-20,0.6,6.0,8.3,22.6,1.2,30.4,5.5,0.14,Bottom Water,1.4,2.8,8.0,31.5,2.8,26.8,7.1,0.17,22.34215,114.3366,15,-3.599999999999998
13380,PM9,Port Shelter,2017-08-24,1.0,5.1,8.3,34.0,2.6,26.0,9.4,0.02,Bottom Water,1.5,5.3,8.2,34.1,4.2,24.9,14.0,0.03,22.34215,114.3366,15,-1.1000000000000014
13381,PM9,Port Shelter,2017-09-22,0.7,6.5,8.1,30.6,1.0,30.7,7.9,0.01,Bottom Water,0.4,3.5,7.9,31.8,4.9,28.8,14.0,0.1,22.34215,114.3366,15,-1.8999999999999986
13390,PM9,Port Shelter,2018-06-14,0.8,6.1,8.2,29.2,1.3,28.3,2.2,0.06,Bottom Water,0.8,5.9,8.1,31.6,1.1,29.0,3.0,0.05,22.34215,114.3366,15,0.6999999999999993
13391,PM9,Port Shelter,2018-07-13,3.8,6.3,8.2,30.1,0.7,28.8,1.8,0.08,Bottom Water,1.5,5.7,8.1,33.1,0.7,25.8,1.4,0.04,22.34215,114.3366,15,-3.0
13392,PM9,Port Shelter,2018-08-20,2.0,6.1,8.1,28.7,0.6,29.8,1.2,0.02,Bottom Water,1.0,2.2,7.8,34.0,2.8,24.0,1.7,0.16,22.34215,114.3366,15,-5.800000000000001
13393,PM9,Port Shelter,2018-09-24,4.5,8.2,8.6,30.2,0.2,28.9,1.4,0.01,Bottom Water,0.7,4.5,8.3,33.3,4.2,26.2,6.2,0.1,22.34215,114.3366,15,-2.6999999999999993
13402,PM9,Port Shelter,2019-06-26,0.7,4.9,7.8,30.5,0.3,28.5,9.9,0.12,Bottom Water,1.4,2.7,7.5,34.3,2.5,24.2,0.8,0.01,22.34215,114.3366,15,-4.300000000000001
13403,PM9,Port Shelter,2019-07-04,4.9,5.4,9.0,21.5,6.4,33.0,2.8,0.14,Bottom Water,0.4,3.6,8.7,27.4,3.8,29.2,1.6,0.08,22.34215,114.3366,15,-3.8000000000000007
13404,PM9,Port Shelter,2019-08-19,4.1,5.9,8.2,33.4,10.6,26.8,8.3,0.03,Bottom Water,0.7,4.1,8.1,34.5,14.8,23.0,17.0,0.09,22.34215,114.3366,15,-3.8000000000000007
13405,PM9,Port Shelter,2019-09-09,0.8,5.8,8.2,30.6,1.4,31.1,6.6,0.02,Bottom Water,0.4,3.5,8.1,32.6,3.6,28.1,11.0,0.1,22.34215,114.3366,15,-3.0
13412,PM9,Port Shelter,2020-06-19,1.5,5.8,8.2,28.6,0.8,29.4,6.6,0.13,Bottom Water,0.7,3.1,7.8,34.3,5.0,22.8,12.0,0.11,22.34215,114.3366,15,-6.599999999999998
13413,PM9,Port Shelter,2020-07-15,1.4,5.7,8.0,33.5,1.0,28.3,2.1,0.03,Bottom Water,15.0,4.4,7.9,34.4,4.7,21.6,4.2,0.04,22.34215,114.3366,15,-6.699999999999999
13414,PM9,Port Shelter,2020-09-28,2.9,5.6,8.1,32.1,3.1,29.0,3.5,0.01,Bottom Water,2.9,5.8,8.0,32.2,3.9,29.0,4.2,0.02,22.34215,114.3366,15,0.0
13421,PM9,Port Shelter,2021-06-21,2.4,4.3,7.7,32.9,2.7,30.0,3.6,0.03,Bottom Water,1.4,4.1,7.5,34.2,6.7,23.9,2.3,0.04,22.34215,114.3366,15,-6.100000000000001
13422,PM9,Port Shelter,2021-07-21,1.0,4.6,7.5,27.5,3.4,27.9,3.8,0.1,Bottom Water,0.8,4.0,7.3,32.7,5.3,27.7,2.3,0.07,22.34215,114.3366,15,-0.1999999999999993
13423,PM9,Port Shelter,2021-08-09,1.8,4.5,7.4,32.8,2.8,28.0,0.6,0.02,Bottom Water,2.9,3.4,7.2,34.4,8.5,22.8,9.4,0.08,22.34215,114.3366,15,-5.199999999999999
13424,PM9,Port Shelter,2021-09-15,1.7,4.5,8.1,32.2,6.5,29.9,1.2,0.06,Bottom Water,1.6,3.4,7.8,34.3,8.1,23.0,3.1,0.23,22.34215,114.3366,15,-6.899999999999999
13432,PM9,Port Shelter,2022-06-01,0.8,6.2,7.9,32.0,5.8,28.5,2.4,0.04,Bottom Water,0.6,5.7,7.9,33.6,7.7,25.2,1.7,0.5,22.34215,114.3366,15,-3.3000000000000007
13433,PM9,Port Shelter,2022-07-25,2.8,6.0,8.2,30.6,19.8,31.7,3.7,0.02,Bottom Water,1.9,1.7,7.7,34.3,9.2,22.6,3.3,0.16,22.34215,114.3366,15,-9.099999999999998
13434,PM9,Port Shelter,2022-08-15,0.8,5.7,8.0,29.1,10.9,30.6,1.0,0.04,Bottom Water,0.7,3.3,7.9,31.9,7.5,28.1,3.3,0.15,22.34215,114.3366,15,-2.5
13435,PM9,Port Shelter,2022-09-02,3.7,6.0,7.5,31.3,59.4,29.5,2.7,0.05,Bottom Water,2.5,2.1,7.2,34.1,53.3,23.1,4.1,0.14,22.34215,114.3366,15,-6.399999999999999
13442,PT2,Port Shelter,2012-07-27,0.4,6.1,7.6,23.9,4.8,26.7,4.4,0.31,Bottom Water,0.3,6.0,7.6,29.7,1.8,27.1,1.6,0.19,22.37996667,114.2756667,3,0.40000000000000213
13446,PT2,Port Shelter,2013-09-27,6.6,5.5,8.3,31.0,1.7,28.4,1.9,0.03,Bottom Water,6.9,5.5,8.3,31.1,1.5,28.3,1.4,0.03,22.37996667,114.2756667,3,-0.09999999999999787
13451,PT3,Port Shelter,2012-07-27,0.4,6.9,7.6,22.9,6.4,26.5,7.1,0.16,Bottom Water,0.2,5.1,7.6,30.8,1.6,27.1,2.0,0.14,22.37983333,114.3066667,6,0.6000000000000014
13452,PT3,Port Shelter,2012-09-21,1.0,4.9,8.2,31.6,1.6,27.8,2.1,0.06,Bottom Water,2.3,5.6,8.2,31.6,1.5,27.8,1.7,0.06,22.37983333,114.3066667,6,0.0
13457,PT3,Port Shelter,2013-07-22,1.5,6.1,8.4,29.6,1.6,29.5,1.8,0.02,Bottom Water,2.6,6.2,8.4,30.1,15.4,28.5,38.0,0.05,22.37983333,114.3066667,6,-1.0
13458,PT3,Port Shelter,2013-09-27,1.6,6.2,8.3,30.7,2.9,28.2,2.8,0.02,Bottom Water,1.8,6.2,8.3,31.0,3.4,28.3,1.9,0.02,22.37983333,114.3066667,6,0.10000000000000142
13463,PT3,Port Shelter,2014-07-24,3.3,5.1,8.3,28.1,1.4,30.5,1.0,0.07,Bottom Water,4.2,6.1,8.3,28.6,1.5,30.3,1.5,0.09,22.37983333,114.3066667,6,-0.1999999999999993
13464,PT3,Port Shelter,2014-09-05,2.3,5.1,7.8,30.9,0.8,30.9,1.9,0.03,Bottom Water,2.9,4.9,7.8,31.3,0.7,30.4,1.7,0.02,22.37983333,114.3066667,6,-0.5
13469,PT3,Port Shelter,2015-07-20,1.9,5.7,8.3,32.4,2.5,28.7,1.3,0.03,Bottom Water,1.3,5.7,8.3,32.7,2.6,28.8,3.0,0.05,22.37983333,114.3066667,6,0.10000000000000142
13470,PT3,Port Shelter,2015-09-11,2.4,4.3,8.1,33.1,2.5,28.5,1.5,0.03,Bottom Water,4.3,5.6,8.1,33.3,3.0,27.8,1.7,0.03,22.37983333,114.3066667,6,-0.6999999999999993
13475,PT3,Port Shelter,2016-07-25,3.1,5.2,8.0,33.2,2.3,29.1,16.0,0.02,Bottom Water,4.5,5.9,8.0,34.5,1.8,23.6,21.0,0.01,22.37983333,114.3066667,6,-5.5
13476,PT3,Port Shelter,2016-09-12,1.8,5.9,8.1,28.6,3.5,29.1,2.0,0.05,Bottom Water,1.8,4.7,8.1,30.5,2.6,28.6,1.0,0.08,22.37983333,114.3066667,6,-0.5
13481,PT3,Port Shelter,2017-07-20,0.8,5.8,8.3,19.5,3.0,31.5,9.3,0.19,Bottom Water,0.6,3.4,8.1,26.3,1.3,29.4,7.8,0.3,22.37983333,114.3066667,6,-2.1000000000000014
13482,PT3,Port Shelter,2017-09-22,1.9,6.3,8.0,29.8,1.2,31.3,8.1,0.01,Bottom Water,2.0,5.5,8.0,30.8,1.9,30.0,8.5,0.04,22.37983333,114.3066667,6,-1.3000000000000007
13487,PT3,Port Shelter,2018-07-13,2.3,5.1,8.2,29.3,0.8,29.5,1.4,0.09,Bottom Water,3.0,5.3,8.2,30.0,0.8,29.4,1.6,0.04,22.37983333,114.3066667,6,-0.10000000000000142
13488,PT3,Port Shelter,2018-09-24,2.8,7.0,8.5,30.5,0.4,30.1,2.3,0.01,Bottom Water,2.1,5.8,8.4,31.1,0.7,29.7,4.7,0.02,22.37983333,114.3066667,6,-0.40000000000000213
13493,PT3,Port Shelter,2019-07-04,2.5,5.3,9.1,19.0,5.8,33.0,4.8,0.18,Bottom Water,2.9,4.8,9.0,20.2,10.6,33.2,5.2,0.16,22.37983333,114.3066667,6,0.20000000000000284
13494,PT3,Port Shelter,2019-09-09,1.3,5.6,8.2,29.7,3.3,31.1,8.6,0.01,Bottom Water,1.5,5.5,8.2,31.4,2.0,29.2,8.1,0.03,22.37983333,114.3066667,6,-1.9000000000000021
13498,PT3,Port Shelter,2020-07-15,0.7,5.0,7.9,33.0,2.3,30.6,2.5,0.03,Bottom Water,2.2,5.0,7.9,35.4,3.2,25.1,3.4,0.04,22.37983333,114.3066667,6,-5.5
13503,PT3,Port Shelter,2021-06-21,3.6,4.8,7.6,32.4,3.4,30.8,2.4,0.03,Bottom Water,8.8,4.6,7.4,33.8,5.3,27.0,6.2,0.06,22.37983333,114.3066667,6,-3.8000000000000007
13504,PT3,Port Shelter,2021-07-21,0.6,4.9,7.4,22.5,4.9,27.4,5.6,0.14,Bottom Water,1.0,3.8,7.3,29.5,7.1,28.9,6.0,0.15,22.37983333,114.3066667,6,1.5
13505,PT3,Port Shelter,2021-09-15,0.9,5.4,8.0,31.5,15.7,31.2,1.8,0.06,Bottom Water,1.2,4.1,7.9,33.0,6.4,28.3,2.8,0.08,22.37983333,114.3066667,6,-2.8999999999999986
13509,PT3,Port Shelter,2022-06-01,2.6,6.2,7.9,31.1,6.4,29.4,3.0,0.03,Bottom Water,2.3,6.4,7.9,32.6,7.2,25.9,1.7,0.04,22.37983333,114.3066667,6,-3.5
13510,PT3,Port Shelter,2022-07-25,1.1,5.1,8.0,30.6,9.9,31.7,9.4,0.04,Bottom Water,3.7,5.1,7.9,34.5,7.7,25.7,12.0,0.06,22.37983333,114.3066667,6,-6.0
13511,PT3,Port Shelter,2022-09-02,3.1,5.6,7.5,30.5,10.6,30.4,4.2,0.06,Bottom Water,3.0,5.5,7.4,31.4,39.6,29.7,2.2,0.06,22.37983333,114.3066667,6,-0.6999999999999993
13516,PT4,Port Shelter,2012-07-27,0.2,8.2,7.1,17.4,9.6,26.3,6.9,0.37,Bottom Water,0.2,5.5,7.6,30.2,5.0,27.3,7.1,0.14,22.36213333,114.26465,5,1.0
13517,PT4,Port Shelter,2012-09-21,12.0,4.8,8.2,31.3,1.6,28.1,2.0,0.03,Bottom Water,11.0,6.0,8.2,31.3,1.4,28.1,2.3,0.04,22.36213333,114.26465,5,0.0
13522,PT4,Port Shelter,2013-07-22,6.4,7.6,8.3,27.6,1.9,28.6,2.1,0.03,Bottom Water,2.9,6.6,8.2,30.1,3.0,27.8,4.4,0.08,22.36213333,114.26465,5,-0.8000000000000007
13523,PT4,Port Shelter,2013-09-27,4.4,6.9,8.4,29.6,1.6,27.9,2.0,0.02,Bottom Water,1.7,6.3,8.3,30.9,1.8,28.3,1.8,0.03,22.36213333,114.26465,5,0.40000000000000213
13528,PT4,Port Shelter,2014-07-24,5.0,5.3,8.1,28.8,1.8,29.4,3.0,0.12,Bottom Water,4.4,4.8,8.1,30.6,1.5,28.8,1.1,0.12,22.36213333,114.26465,5,-0.5999999999999979
13529,PT4,Port Shelter,2014-09-05,4.8,5.0,7.9,29.8,1.3,31.0,1.6,0.02,Bottom Water,4.4,5.6,7.8,30.5,2.4,30.6,7.4,0.02,22.36213333,114.26465,5,-0.3999999999999986
13534,PT4,Port Shelter,2015-07-20,7.7,3.8,8.3,32.2,3.1,30.0,2.6,0.03,Bottom Water,5.5,6.1,8.3,32.5,3.0,30.2,2.6,0.03,22.36213333,114.26465,5,0.1999999999999993
13535,PT4,Port Shelter,2015-09-11,3.0,6.4,8.1,32.3,2.7,29.9,1.4,0.02,Bottom Water,3.2,7.1,8.2,32.7,2.7,29.3,1.3,0.02,22.36213333,114.26465,5,-0.5999999999999979
13540,PT4,Port Shelter,2016-07-25,4.4,6.2,8.1,32.5,1.7,29.4,18.0,0.01,Bottom Water,4.6,5.7,8.0,33.0,1.6,28.7,19.0,0.01,22.36213333,114.26465,5,-0.6999999999999993
13541,PT4,Port Shelter,2016-09-12,7.9,6.4,8.1,25.9,5.2,30.2,4.1,0.08,Bottom Water,7.3,5.4,8.1,29.9,3.1,29.0,2.8,0.07,22.36213333,114.26465,5,-1.1999999999999993
13546,PT4,Port Shelter,2017-07-20,2.0,5.7,7.9,11.8,7.4,29.7,8.5,0.32,Bottom Water,0.6,4.8,7.9,23.4,2.0,30.0,8.0,0.27,22.36213333,114.26465,5,0.3000000000000007
13547,PT4,Port Shelter,2017-09-22,2.6,6.8,8.0,28.1,1.6,31.1,10.0,0.02,Bottom Water,1.7,6.6,8.0,30.2,1.0,30.6,9.0,0.01,22.36213333,114.26465,5,-0.5
13552,PT4,Port Shelter,2018-07-13,7.5,5.5,8.2,27.6,2.1,29.2,3.0,0.11,Bottom Water,4.8,5.6,8.2,28.1,4.6,29.9,21.0,0.1,22.36213333,114.26465,5,0.6999999999999993
13553,PT4,Port Shelter,2018-09-24,4.7,7.7,8.4,28.4,0.9,29.4,3.0,0.01,Bottom Water,2.1,6.6,8.4,30.2,0.7,29.7,3.4,0.02,22.36213333,114.26465,5,0.3000000000000007
13558,PT4,Port Shelter,2019-07-04,2.9,5.1,9.0,15.9,9.6,32.0,3.9,0.28,Bottom Water,2.8,4.3,8.9,19.9,10.5,33.5,3.0,0.17,22.36213333,114.26465,5,1.5
13559,PT4,Port Shelter,2019-09-09,2.2,5.8,8.3,28.9,1.9,30.5,8.3,0.02,Bottom Water,3.2,4.7,8.2,30.5,2.0,29.4,10.0,0.03,22.36213333,114.26465,5,-1.1000000000000014
13563,PT4,Port Shelter,2020-07-15,1.8,5.4,8.1,33.0,3.8,28.8,3.1,0.03,Bottom Water,2.7,5.1,8.0,35.2,3.9,24.9,3.1,0.06,22.36213333,114.26465,5,-3.900000000000002
13568,PT4,Port Shelter,2021-06-21,7.8,4.3,7.7,32.4,3.3,29.5,3.0,0.03,Bottom Water,6.6,4.6,7.5,33.9,4.1,25.7,4.3,0.06,22.36213333,114.26465,5,-3.8000000000000007
13569,PT4,Port Shelter,2021-07-21,0.8,5.5,7.5,7.1,16.4,26.0,17.0,0.43,Bottom Water,0.5,4.2,7.7,27.5,3.5,29.5,11.0,0.28,22.36213333,114.26465,5,3.5
13570,PT4,Port Shelter,2021-09-15,1.9,5.3,8.0,30.6,6.8,30.6,2.2,0.11,Bottom Water,1.1,5.1,7.9,32.8,6.2,28.4,3.0,0.12,22.36213333,114.26465,5,-2.200000000000003
13574,PT4,Port Shelter,2022-06-01,2.4,5.2,7.8,29.9,6.2,28.9,3.2,0.1,Bottom Water,1.5,6.2,7.8,31.7,6.0,27.5,3.6,0.09,22.36213333,114.26465,5,-1.3999999999999986
13575,PT4,Port Shelter,2022-07-25,4.3,5.1,7.8,30.2,7.2,31.5,10.0,0.05,Bottom Water,4.6,5.7,7.7,33.7,7.2,26.6,11.0,0.12,22.36213333,114.26465,5,-4.899999999999999
13576,PT4,Port Shelter,2022-09-02,2.6,5.7,7.5,29.7,8.3,30.6,1.5,0.05,Bottom Water,2.1,6.3,7.5,31.1,8.6,30.1,3.2,0.05,22.36213333,114.26465,5,-0.5
13578,SM1,Southern,1986-08-15,0.8,5.5,8.1,30.1,1.3,29.6,0.5,0.03,Bottom Water,2.1,4.8,8.0,31.4,39.0,28.0,32.0,0.09,22.2123,114.2314167,14,-1.6000000000000014
13582,SM1,Southern,1987-06-29,2.1,10.0,8.5,25.7,3.0,29.2,4.0,0.04,Bottom Water,0.4,3.6,8.0,33.1,2.3,23.6,4.5,0.05,22.2123,114.2314167,14,-5.599999999999998
13583,SM1,Southern,1987-08-25,5.1,6.1,8.1,31.1,2.2,28.2,7.5,0.04,Bottom Water,1.3,4.6,7.9,33.1,9.4,26.4,16.0,0.07,22.2123,114.2314167,14,-1.8000000000000007
13588,SM1,Southern,1988-06-28,3.8,7.3,8.3,28.6,2.7,27.8,2.0,0.19,Bottom Water,8.6,5.1,8.1,34.3,3.0,23.6,3.5,0.07,22.2123,114.2314167,14,-4.199999999999999
13589,SM1,Southern,1988-08-23,23.0,10.1,8.8,25.8,4.4,26.2,3.5,0.05,Bottom Water,2.1,3.4,8.2,34.2,3.9,20.9,2.0,0.11,22.2123,114.2314167,14,-5.300000000000001
13592,SM1,Southern,1989-06-23,3.1,6.7,8.4,30.2,2.4,26.1,0.5,0.02,Bottom Water,1.8,5.6,8.4,31.5,3.3,25.6,1.0,0.04,22.2123,114.2314167,14,-0.5
13593,SM1,Southern,1989-08-25,9.0,7.2,8.9,31.1,2.9,26.7,2.0,0.04,Bottom Water,5.9,4.8,8.9,32.3,2.4,24.7,3.0,0.05,22.2123,114.2314167,14,-2.0
13598,SM1,Southern,1990-06-22,4.0,8.5,8.8,30.6,2.0,29.4,1.0,0.09,Bottom Water,1.6,5.5,8.7,32.4,3.0,26.7,1.0,0.14,22.2123,114.2314167,14,-2.6999999999999993
13599,SM1,Southern,1990-08-17,0.8,9.3,8.6,30.8,1.1,28.9,0.5,0.04,Bottom Water,3.2,4.7,8.4,34.9,4.9,23.5,3.0,0.09,22.2123,114.2314167,14,-5.399999999999999
13604,SM1,Southern,1991-06-27,4.8,6.3,8.2,31.2,1.5,24.5,1.5,0.08,Bottom Water,0.5,4.7,8.1,32.9,4.7,22.9,7.0,0.12,22.2123,114.2314167,14,-1.6000000000000014
13605,SM1,Southern,1991-08-23,2.1,8.4,8.3,30.6,1.1,24.8,0.5,0.04,Bottom Water,1.1,4.6,8.1,31.1,4.3,23.5,4.5,0.1,22.2123,114.2314167,14,-1.3000000000000007
13610,SM1,Southern,1992-06-25,4.3,8.3,8.5,16.6,1.8,29.6,1.5,0.5,Bottom Water,4.8,3.9,8.2,34.1,5.7,23.4,9.0,0.12,22.2123,114.2314167,14,-6.200000000000003
13611,SM1,Southern,1992-08-10,1.6,8.6,8.3,23.7,1.2,29.9,1.5,0.18,Bottom Water,0.2,3.5,8.0,33.9,1.4,22.5,1.5,0.09,22.2123,114.2314167,14,-7.399999999999999
13616,SM1,Southern,1993-06-18,0.6,9.2,8.6,17.4,2.9,27.3,3.0,0.47,Bottom Water,0.2,4.6,8.1,34.3,8.4,22.5,7.0,0.15,22.2123,114.2314167,14,-4.800000000000001
13617,SM1,Southern,1993-08-10,0.4,9.9,8.6,29.4,1.9,26.4,1.5,0.16,Bottom Water,0.2,3.4,8.1,34.2,5.7,21.3,3.5,0.2,22.2123,114.2314167,14,-5.099999999999998
13622,SM1,Southern,1994-06-30,4.5,8.4,8.8,18.0,3.1,29.9,2.1,0.4,Bottom Water,6.1,4.6,8.0,33.3,3.6,25.4,1.5,0.12,22.2123,114.2314167,14,-4.5
13623,SM1,Southern,1994-08-31,0.6,7.0,8.3,30.1,1.3,28.1,1.0,0.04,Bottom Water,1.0,6.2,8.3,31.4,1.3,26.1,1.2,0.04,22.2123,114.2314167,14,-2.0
13628,SM1,Southern,1995-06-28,7.3,7.0,8.5,24.0,2.4,28.8,3.0,0.18,Bottom Water,8.1,4.6,8.1,34.2,3.7,22.3,3.8,0.12,22.2123,114.2314167,14,-6.5
13629,SM1,Southern,1995-08-30,1.6,5.3,8.2,30.8,1.0,28.0,2.0,0.04,Bottom Water,1.0,5.4,8.1,31.8,6.4,27.0,27.0,0.09,22.2123,114.2314167,14,-1.0
13634,SM1,Southern,1996-06-27,19.0,10.8,8.4,19.1,2.0,29.2,5.8,0.31,Bottom Water,0.7,6.6,7.9,34.3,3.2,23.9,3.7,0.07,22.2123,114.2314167,14,-5.300000000000001
13635,SM1,Southern,1996-08-30,4.4,7.9,8.1,30.5,1.5,27.1,4.2,0.05,Bottom Water,6.5,4.0,7.8,34.4,4.4,22.9,5.0,0.13,22.2123,114.2314167,14,-4.200000000000003
13640,SM1,Southern,1997-06-12,3.4,7.6,8.3,27.5,1.2,27.1,1.5,0.24,Bottom Water,1.3,5.4,8.1,33.8,5.4,22.9,2.5,0.15,22.2123,114.2314167,14,-4.200000000000003
13641,SM1,Southern,1997-08-25,2.1,6.5,7.8,30.3,1.5,27.6,1.3,0.08,Bottom Water,2.1,6.4,7.9,31.0,3.2,27.1,1.8,0.07,22.2123,114.2314167,14,-0.5
13645,SM1,Southern,1998-06-05,6.8,6.4,8.3,31.5,2.9,27.7,1.6,0.14,Bottom Water,6.2,5.6,8.3,33.4,5.9,27.1,1.4,0.15,22.2123,114.2314167,14,-0.5999999999999979
13646,SM1,Southern,1998-08-28,12.0,6.9,8.1,30.8,1.8,27.3,1.4,0.09,Bottom Water,8.9,3.4,8.0,34.3,2.9,24.1,1.4,0.05,22.2123,114.2314167,14,-3.1999999999999993
13652,SM1,Southern,1999-06-14,4.4,7.6,8.1,28.3,5.0,29.0,0.9,0.25,Bottom Water,1.5,4.8,8.0,33.6,10.7,25.5,7.2,0.07,22.2123,114.2314167,14,-3.5
13653,SM1,Southern,1999-07-22,23.0,10.0,8.7,25.2,11.7,29.7,3.8,0.13,Bottom Water,1.5,5.1,8.1,34.4,18.3,22.7,2.9,0.1,22.2123,114.2314167,14,-7.0
13654,SM1,Southern,1999-08-30,14.0,6.1,8.3,26.0,5.6,26.8,2.8,0.26,Bottom Water,1.2,4.5,8.1,33.6,10.4,24.0,8.7,0.11,22.2123,114.2314167,14,-2.8000000000000007
13655,SM1,Southern,1999-09-13,12.0,5.7,8.5,31.5,5.4,27.2,3.0,0.08,Bottom Water,2.0,3.4,8.1,33.8,11.6,23.8,8.2,0.14,22.2123,114.2314167,14,-3.3999999999999986
