,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
15234,SM13,Southern,2015-01-08,1.7,7.8,8.0,32.0,5.2,18.0,1.2,0.08,Bottom Water,1.7,7.9,8.0,32.0,5.1,18.0,0.9,0.1,22.21595,113.9620667,6,0.0
15235,SM13,Southern,2015-02-11,2.6,7.6,7.9,31.7,2.8,16.9,2.5,0.17,Bottom Water,3.8,8.3,7.9,31.7,2.9,16.7,3.1,0.18,22.21595,113.9620667,6,-0.1999999999999993
15244,SM13,Southern,2015-11-13,1.6,5.7,7.7,32.6,7.3,25.9,7.4,0.2,Bottom Water,1.5,5.8,7.8,32.7,8.2,25.8,13.0,0.2,22.21595,113.9620667,6,-0.09999999999999787
15245,SM13,Southern,2015-12-10,1.0,5.6,7.7,33.0,7.8,21.9,8.7,0.14,Bottom Water,1.1,6.4,7.7,33.0,8.1,22.0,11.0,0.15,22.21595,113.9620667,6,0.10000000000000142
15246,SM13,Southern,2016-01-08,2.5,6.7,7.6,31.6,2.9,20.4,1.9,0.26,Bottom Water,4.1,7.7,7.6,31.6,2.9,20.2,3.6,0.27,22.21595,113.9620667,6,-0.1999999999999993
15247,SM13,Southern,2016-02-25,2.3,7.8,7.6,30.9,7.2,15.4,4.7,0.24,Bottom Water,1.9,8.1,7.6,30.9,7.3,15.4,5.8,0.24,22.21595,113.9620667,6,0.0
15256,SM13,Southern,2016-11-14,1.3,5.8,7.7,31.4,8.1,26.2,3.7,0.13,Bottom Water,1.9,5.8,7.7,31.5,5.7,25.1,6.8,0.12,22.21595,113.9620667,6,-1.0999999999999979
15257,SM13,Southern,2016-12-14,3.1,6.8,8.1,31.0,8.1,22.3,22.0,0.13,Bottom Water,5.1,7.5,8.1,31.0,5.2,22.3,18.0,0.13,22.21595,113.9620667,6,0.0
15258,SM13,Southern,2017-01-14,0.5,6.8,8.1,30.7,4.2,19.7,24.0,0.19,Bottom Water,0.6,6.9,8.1,30.7,4.9,19.8,24.0,0.19,22.21595,113.9620667,6,0.10000000000000142
15259,SM13,Southern,2017-02-16,1.2,6.9,7.6,31.3,5.2,18.2,5.0,0.28,Bottom Water,2.7,7.6,7.6,31.1,5.7,17.3,6.1,0.29,22.21595,113.9620667,6,-0.8999999999999986
15268,SM13,Southern,2017-11-10,1.1,5.3,7.9,33.2,6.8,25.2,19.0,0.11,Bottom Water,1.2,6.2,7.9,33.0,8.2,24.9,20.0,0.11,22.21595,113.9620667,6,-0.3000000000000007
15269,SM13,Southern,2017-12-16,1.6,6.9,7.9,33.1,8.5,20.4,22.0,0.15,Bottom Water,1.3,6.9,7.9,33.1,10.7,20.4,30.0,0.15,22.21595,113.9620667,6,0.0
15270,SM13,Southern,2018-01-15,2.5,7.7,8.1,32.5,11.0,17.0,12.0,0.2,Bottom Water,3.0,6.6,8.1,32.7,11.0,16.3,14.0,0.2,22.21595,113.9620667,6,-0.6999999999999993
15271,SM13,Southern,2018-02-21,1.6,7.6,7.6,32.6,1.5,16.8,11.0,0.16,Bottom Water,1.4,7.6,7.6,32.6,1.7,16.8,7.5,0.15,22.21595,113.9620667,6,0.0
15280,SM13,Southern,2018-11-22,1.5,6.1,7.8,32.9,6.8,24.1,7.5,0.15,Bottom Water,1.2,5.5,7.8,32.8,5.2,24.3,10.0,0.15,22.21595,113.9620667,6,0.1999999999999993
15281,SM13,Southern,2018-12-10,2.9,5.7,8.0,32.9,14.9,21.3,29.0,0.09,Bottom Water,2.9,5.3,8.0,32.9,15.3,22.2,34.0,0.1,22.21595,113.9620667,6,0.8999999999999986
15282,SM13,Southern,2019-01-11,0.6,6.7,8.0,32.7,1.7,19.0,8.8,0.15,Bottom Water,0.9,7.5,8.0,32.7,1.9,18.8,9.1,0.14,22.21595,113.9620667,6,-0.1999999999999993
15283,SM13,Southern,2019-02-25,0.9,8.0,8.1,32.0,1.2,20.0,2.5,0.06,Bottom Water,9.7,7.4,8.0,32.2,2.0,19.8,3.8,0.07,22.21595,113.9620667,6,-0.1999999999999993
15292,SM13,Southern,2019-11-07,2.4,6.1,7.9,32.8,5.5,25.9,5.7,0.13,Bottom Water,2.5,5.3,7.9,32.8,5.3,25.9,5.8,0.13,22.21595,113.9620667,6,0.0
15293,SM13,Southern,2019-12-09,1.5,7.3,8.1,33.6,9.3,19.6,22.0,0.11,Bottom Water,0.9,6.4,8.1,33.6,7.6,19.5,25.0,0.12,22.21595,113.9620667,6,-0.10000000000000142
15294,SM13,Southern,2020-01-09,2.4,6.4,8.1,32.2,4.9,20.7,15.0,0.36,Bottom Water,1.8,6.7,8.1,32.3,4.4,20.4,15.0,0.35,22.21595,113.9620667,6,-0.3000000000000007
15301,SM13,Southern,2020-11-06,4.2,6.3,7.9,33.3,4.9,24.5,4.4,0.18,Bottom Water,4.4,6.5,7.8,33.3,5.6,24.3,4.2,0.17,22.21595,113.9620667,6,-0.1999999999999993
15302,SM13,Southern,2021-02-19,9.3,5.6,8.0,31.7,3.6,19.5,9.7,0.09,Bottom Water,9.5,5.8,8.0,31.8,3.6,19.5,12.0,0.09,22.21595,113.9620667,6,0.0
15311,SM13,Southern,2021-11-04,8.4,5.7,7.7,33.1,9.1,26.3,4.1,0.16,Bottom Water,6.5,6.4,7.7,33.1,9.3,25.9,3.9,0.15,22.21595,113.9620667,6,-0.40000000000000213
15312,SM13,Southern,2021-12-01,3.9,6.3,7.6,33.3,11.3,22.0,0.8,0.28,Bottom Water,4.5,5.9,7.6,33.3,11.9,22.0,11.0,0.23,22.21595,113.9620667,6,0.0
15313,SM13,Southern,2022-01-21,1.8,6.5,7.6,33.5,17.7,19.1,18.0,0.17,Bottom Water,1.7,5.9,7.6,33.5,20.0,19.1,22.0,0.23,22.21595,113.9620667,6,0.0
15314,SM13,Southern,2022-02-21,1.7,6.2,7.4,32.2,48.1,15.9,7.3,0.18,Bottom Water,1.7,6.7,7.4,32.5,9.5,16.4,9.7,0.18,22.21595,113.9620667,6,0.4999999999999982
15322,SM13,Southern,2022-11-21,8.8,8.9,7.5,33.0,28.0,24.6,4.2,0.01,Bottom Water,7.8,9.3,7.4,33.0,37.6,24.6,5.7,0.02,22.21595,113.9620667,6,0.0
15323,SM13,Southern,2022-12-12,0.6,5.9,7.5,32.9,6.7,20.7,9.6,0.19,Bottom Water,0.4,6.4,7.5,33.1,6.8,20.9,8.2,0.19,22.21595,113.9620667,6,0.1999999999999993
15324,SM17,Southern,1989-12-29,1.1,7.2,8.4,31.8,3.0,18.1,7.0,0.12,Bottom Water,1.2,7.2,8.4,31.9,3.4,18.0,31.0,0.11,22.15351667,113.9621167,12,-0.10000000000000142
15325,SM17,Southern,1990-02-19,1.6,8.5,8.6,31.2,2.8,18.0,2.0,0.13,Bottom Water,1.3,7.4,8.6,31.8,2.4,16.6,1.0,0.11,22.15351667,113.9621167,12,-1.3999999999999986
15330,SM17,Southern,1990-12-12,0.3,8.2,8.1,32.8,8.9,19.4,3.0,0.03,Bottom Water,1.1,9.1,8.1,32.7,10.0,19.2,1.5,0.04,22.15351667,113.9621167,12,-0.1999999999999993
15331,SM17,Southern,1991-02-22,0.3,8.7,8.2,32.1,2.3,17.5,1.0,0.28,Bottom Water,3.7,8.3,8.1,32.1,6.9,16.9,6.0,0.29,22.15351667,113.9621167,12,-0.6000000000000014
15336,SM17,Southern,1991-12-31,2.9,8.0,8.1,31.7,10.0,17.6,6.5,0.25,Bottom Water,1.3,7.7,8.2,31.7,9.0,17.6,7.5,0.24,22.15351667,113.9621167,12,0.0
15337,SM17,Southern,1992-02-21,0.5,6.7,8.0,32.0,8.3,15.4,10.0,0.15,Bottom Water,0.3,6.6,8.0,32.1,8.5,15.3,11.0,0.14,22.15351667,113.9621167,12,-0.09999999999999964
15341,SM17,Southern,1992-12-10,0.9,6.5,8.1,32.9,3.2,20.5,12.0,0.23,Bottom Water,0.2,5.4,8.1,32.9,9.0,20.1,11.0,0.07,22.15351667,113.9621167,12,-0.3999999999999986
15342,SM17,Southern,1993-02-26,0.5,7.5,8.3,34.0,6.5,18.2,1.5,0.07,Bottom Water,0.5,7.7,8.3,34.0,5.0,18.0,3.5,0.05,22.15351667,113.9621167,12,-0.1999999999999993
15347,SM17,Southern,1993-12-21,0.6,8.0,8.2,31.1,3.0,18.2,5.7,0.12,Bottom Water,0.6,7.2,8.2,31.3,3.6,18.2,5.1,0.12,22.15351667,113.9621167,12,0.0
15348,SM17,Southern,1994-02-02,0.6,8.4,8.3,31.7,2.2,17.5,1.1,0.11,Bottom Water,1.8,7.9,8.3,32.1,2.9,17.0,2.0,0.11,22.15351667,113.9621167,12,-0.5
15353,SM17,Southern,1994-12-09,0.9,6.7,8.1,32.7,2.9,22.5,5.6,0.11,Bottom Water,0.7,6.5,8.2,32.9,8.8,22.4,5.0,0.05,22.15351667,113.9621167,12,-0.10000000000000142
15354,SM17,Southern,1995-02-10,3.0,7.4,8.2,32.5,4.6,15.9,17.0,0.08,Bottom Water,3.4,7.5,8.2,32.3,7.0,15.8,12.0,0.1,22.15351667,113.9621167,12,-0.09999999999999964
15359,SM17,Southern,1995-12-07,1.1,6.4,8.3,34.0,5.9,20.3,9.2,0.03,Bottom Water,0.6,4.3,8.3,33.9,22.8,20.2,15.0,0.06,22.15351667,113.9621167,12,-0.10000000000000142
15360,SM17,Southern,1996-02-05,1.2,6.3,8.1,34.4,6.7,19.4,3.9,0.05,Bottom Water,0.6,6.2,8.2,34.4,5.4,19.3,4.7,0.03,22.15351667,113.9621167,12,-0.09999999999999787
15365,SM17,Southern,1996-12-11,0.8,7.6,8.1,32.0,3.2,19.7,6.1,0.14,Bottom Water,0.6,7.3,8.1,31.9,3.4,19.6,8.4,0.13,22.15351667,113.9621167,12,-0.09999999999999787
15366,SM17,Southern,1997-02-20,1.1,7.2,8.1,31.9,2.6,15.7,5.1,0.11,Bottom Water,1.3,7.9,8.1,32.0,3.1,15.7,5.4,0.12,22.15351667,113.9621167,12,0.0
15371,SM17,Southern,1997-12-11,1.9,6.1,8.2,32.9,5.1,21.6,5.2,0.11,Bottom Water,0.5,6.1,8.3,33.2,6.8,21.6,6.4,0.11,22.15351667,113.9621167,12,0.0
15372,SM17,Southern,1998-02-09,1.0,7.3,7.6,33.2,2.9,16.0,1.7,0.11,Bottom Water,0.6,7.8,7.8,33.3,5.0,16.0,1.4,0.08,22.15351667,113.9621167,12,0.0
15377,SM17,Southern,1998-12-10,1.3,4.7,8.1,30.9,8.1,20.3,13.0,0.24,Bottom Water,1.9,4.7,8.1,31.0,14.5,20.2,26.0,0.25,22.15351667,113.9621167,12,-0.10000000000000142
15378,SM17,Southern,1999-02-22,3.8,9.1,8.3,32.8,3.6,18.7,1.6,0.03,Bottom Water,2.6,8.1,8.3,33.4,3.9,19.2,2.0,0.03,22.15351667,113.9621167,12,0.5
15383,SM17,Southern,1999-12-16,1.0,6.8,7.8,31.1,10.9,19.8,8.7,0.12,Bottom Water,0.9,7.5,7.9,31.2,12.9,19.8,8.6,0.12,22.15351667,113.9621167,12,0.0
15384,SM17,Southern,2000-01-26,8.9,7.7,8.1,31.9,5.6,17.1,1.7,0.09,Bottom Water,5.4,7.6,8.1,32.1,6.6,17.2,3.4,0.11,22.15351667,113.9621167,12,0.09999999999999787
15385,SM17,Southern,2000-02-16,2.7,7.6,8.0,31.5,9.3,15.9,4.9,0.14,Bottom Water,1.7,8.1,8.0,31.5,9.8,15.9,6.4,0.13,22.15351667,113.9621167,12,0.0
15394,SM17,Southern,2000-11-23,2.5,7.0,7.9,32.9,11.4,21.8,7.8,0.11,Bottom Water,1.9,6.9,7.9,32.9,13.9,21.6,19.0,0.12,22.15351667,113.9621167,12,-0.1999999999999993
15395,SM17,Southern,2000-12-22,1.0,7.1,7.4,31.8,9.1,19.7,5.1,0.17,Bottom Water,1.9,7.4,7.6,31.8,11.7,19.7,7.4,0.17,22.15351667,113.9621167,12,0.0
15396,SM17,Southern,2001-01-05,3.7,7.8,8.1,31.5,7.9,19.1,5.6,0.17,Bottom Water,2.6,7.9,8.1,31.5,8.8,19.0,10.0,0.17,22.15351667,113.9621167,12,-0.10000000000000142
15397,SM17,Southern,2001-02-16,1.8,7.4,8.3,31.9,13.4,16.6,8.2,0.29,Bottom Water,0.7,7.5,8.4,31.9,16.9,16.4,13.0,0.28,22.15351667,113.9621167,12,-0.20000000000000284
15406,SM17,Southern,2001-11-22,2.8,5.7,8.2,32.3,15.6,22.2,14.0,0.1,Bottom Water,0.4,6.0,8.3,32.3,30.1,21.9,20.0,0.09,22.15351667,113.9621167,12,-0.3000000000000007
15407,SM17,Southern,2001-12-12,0.2,6.0,8.2,32.1,11.7,20.9,7.6,0.17,Bottom Water,0.2,6.1,8.2,32.2,17.6,20.8,15.0,0.11,22.15351667,113.9621167,12,-0.09999999999999787
15408,SM17,Southern,2002-01-18,1.5,7.2,7.9,32.9,9.3,18.4,2.1,0.18,Bottom Water,1.2,7.6,7.9,33.1,10.3,18.3,5.2,0.13,22.15351667,113.9621167,12,-0.09999999999999787
15409,SM17,Southern,2002-02-05,2.7,7.3,7.9,33.4,9.3,16.0,2.6,0.04,Bottom Water,2.8,8.0,8.0,33.5,8.8,16.1,2.9,0.05,22.15351667,113.9621167,12,0.10000000000000142
15418,SM17,Southern,2002-11-08,1.9,6.6,8.3,32.8,14.0,24.3,5.8,0.07,Bottom Water,0.7,6.8,8.3,32.8,16.8,24.2,23.0,0.06,22.15351667,113.9621167,12,-0.10000000000000142
15419,SM17,Southern,2002-12-13,0.9,7.6,8.2,34.2,14.1,20.1,7.6,0.03,Bottom Water,1.1,8.5,8.2,34.2,15.8,20.1,8.1,0.04,22.15351667,113.9621167,12,0.0
15420,SM17,Southern,2003-01-06,1.7,7.1,7.9,33.0,30.4,17.8,29.0,0.04,Bottom Water,3.0,7.1,8.0,33.1,34.0,17.9,40.0,0.04,22.15351667,113.9621167,12,0.09999999999999787
15421,SM17,Southern,2003-02-17,1.3,8.4,8.2,33.0,3.8,17.7,2.9,0.04,Bottom Water,0.9,8.1,8.3,33.1,11.6,17.7,3.3,0.03,22.15351667,113.9621167,12,0.0
15430,SM17,Southern,2003-11-19,1.4,6.0,8.2,33.5,14.2,24.2,10.0,0.06,Bottom Water,0.9,6.0,8.2,33.4,14.7,24.2,10.0,0.06,22.15351667,113.9621167,12,0.0
15431,SM17,Southern,2003-12-15,2.3,6.3,8.3,33.9,13.7,19.9,9.2,0.11,Bottom Water,2.4,6.7,8.3,33.9,18.0,19.8,18.0,0.11,22.15351667,113.9621167,12,-0.09999999999999787
15432,SM17,Southern,2004-01-07,8.8,8.4,8.2,33.5,7.4,18.3,4.0,0.03,Bottom Water,8.4,8.5,8.2,33.5,8.0,18.3,3.0,0.03,22.15351667,113.9621167,12,0.0
15433,SM17,Southern,2004-02-20,1.2,7.0,8.2,34.2,3.8,19.4,1.4,0.02,Bottom Water,1.7,7.4,8.3,34.2,10.2,18.6,5.4,0.04,22.15351667,113.9621167,12,-0.7999999999999972
15442,SM17,Southern,2004-11-19,1.7,7.2,8.1,33.0,12.8,23.5,7.2,0.11,Bottom Water,0.9,6.6,8.1,33.1,14.1,23.4,9.0,0.07,22.15351667,113.9621167,12,-0.10000000000000142
15443,SM17,Southern,2004-12-15,0.8,7.9,8.1,33.6,17.8,20.6,16.0,0.08,Bottom Water,0.5,7.0,8.1,33.6,40.0,20.5,44.0,0.08,22.15351667,113.9621167,12,-0.10000000000000142
15444,SM17,Southern,2005-01-24,1.2,6.8,8.3,32.5,8.3,16.5,2.0,0.1,Bottom Water,1.3,7.4,8.3,32.5,8.2,16.5,2.5,0.08,22.15351667,113.9621167,12,0.0
15445,SM17,Southern,2005-02-21,1.3,7.4,8.2,32.7,8.6,15.9,4.2,0.16,Bottom Water,1.1,7.0,8.2,32.7,8.9,15.9,3.4,0.15,22.15351667,113.9621167,12,0.0
15454,SM17,Southern,2005-11-18,1.7,7.0,8.0,33.2,13.5,24.9,4.8,0.07,Bottom Water,1.2,7.0,8.1,33.3,38.8,24.8,16.0,0.06,22.15351667,113.9621167,12,-0.09999999999999787
15455,SM17,Southern,2005-12-09,1.4,6.9,8.0,33.2,17.2,20.5,8.2,0.13,Bottom Water,1.5,7.1,8.0,33.2,28.6,20.4,9.9,0.14,22.15351667,113.9621167,12,-0.10000000000000142
15456,SM17,Southern,2006-01-18,3.1,7.9,8.1,32.8,9.5,17.5,2.3,0.01,Bottom Water,3.6,8.8,8.2,32.8,10.4,17.5,3.2,0.02,22.15351667,113.9621167,12,0.0
15457,SM17,Southern,2006-02-20,1.3,8.3,8.2,32.4,8.2,17.2,2.1,0.12,Bottom Water,1.6,9.0,8.2,33.0,10.6,18.0,7.6,0.1,22.15351667,113.9621167,12,0.8000000000000007
15466,SM17,Southern,2006-11-10,2.0,7.1,7.8,33.2,16.2,25.4,7.6,0.09,Bottom Water,1.9,7.2,7.9,33.3,19.9,25.2,10.0,0.09,22.15351667,113.9621167,12,-0.1999999999999993
15467,SM17,Southern,2006-12-08,2.0,6.9,7.8,33.4,14.7,22.8,2.2,0.04,Bottom Water,2.2,7.0,7.9,33.4,14.4,22.8,3.8,0.04,22.15351667,113.9621167,12,0.0
15468,SM17,Southern,2007-01-04,1.4,6.9,7.6,33.4,12.7,19.1,3.2,0.09,Bottom Water,1.7,6.9,7.6,33.4,14.8,19.0,4.5,0.09,22.15351667,113.9621167,12,-0.10000000000000142
15469,SM17,Southern,2007-02-23,1.3,6.6,8.2,33.3,8.3,20.0,1.1,0.14,Bottom Water,1.0,7.1,8.2,33.8,9.2,19.7,0.9,0.06,22.15351667,113.9621167,12,-0.3000000000000007
15478,SM17,Southern,2007-11-05,6.4,6.6,8.2,33.0,9.3,24.1,5.8,0.11,Bottom Water,1.5,6.2,8.2,33.2,11.4,24.0,7.9,0.12,22.15351667,113.9621167,12,-0.10000000000000142
15479,SM17,Southern,2007-12-07,0.9,6.6,7.8,31.7,8.3,20.2,2.5,0.2,Bottom Water,1.2,6.8,7.9,31.7,11.4,20.0,5.4,0.2,22.15351667,113.9621167,12,-0.1999999999999993
15480,SM17,Southern,2008-01-17,2.0,7.0,8.2,32.1,9.3,18.1,4.1,0.2,Bottom Water,1.6,7.1,8.2,32.4,15.7,18.4,10.0,0.12,22.15351667,113.9621167,12,0.29999999999999716
15481,SM17,Southern,2008-02-15,0.9,8.5,7.7,32.0,13.3,14.2,2.4,0.05,Bottom Water,0.8,8.5,7.8,31.9,14.5,14.0,12.0,0.05,22.15351667,113.9621167,12,-0.1999999999999993
15490,SM17,Southern,2008-11-12,1.1,4.7,8.2,33.3,6.8,25.6,7.6,0.04,Bottom Water,0.8,6.3,8.2,33.1,7.4,25.1,14.0,0.04,22.15351667,113.9621167,12,-0.5
15491,SM17,Southern,2008-12-05,2.2,6.8,8.1,33.1,7.1,21.5,8.9,0.08,Bottom Water,1.3,6.9,8.1,33.1,11.3,21.5,17.0,0.08,22.15351667,113.9621167,12,0.0
15492,SM17,Southern,2009-01-14,1.5,6.6,8.1,33.3,7.6,16.7,9.9,0.12,Bottom Water,1.1,6.1,8.1,33.3,15.2,16.6,20.0,0.12,22.15351667,113.9621167,12,-0.09999999999999787
15493,SM17,Southern,2009-02-16,3.4,6.2,8.0,31.7,1.8,19.9,2.8,0.24,Bottom Water,1.0,6.3,8.0,32.2,2.1,19.9,2.4,0.09,22.15351667,113.9621167,12,0.0
15502,SM17,Southern,2009-11-19,1.0,6.8,8.2,33.3,6.9,22.4,9.1,0.06,Bottom Water,1.4,6.8,8.2,33.3,7.9,22.3,12.0,0.06,22.15351667,113.9621167,12,-0.09999999999999787
15503,SM17,Southern,2009-12-14,2.8,5.6,8.0,32.6,2.8,20.7,2.6,0.09,Bottom Water,2.5,7.7,8.0,32.6,3.6,20.6,4.2,0.1,22.15351667,113.9621167,12,-0.09999999999999787
15504,SM17,Southern,2010-01-13,1.5,7.9,7.8,32.2,3.4,17.0,3.8,0.28,Bottom Water,1.8,7.8,7.8,32.2,5.5,16.9,6.9,0.28,22.15351667,113.9621167,12,-0.10000000000000142
15505,SM17,Southern,2010-02-03,1.3,7.7,7.8,32.0,2.4,18.5,2.7,0.28,Bottom Water,0.6,7.8,7.9,32.7,3.4,18.3,4.2,0.15,22.15351667,113.9621167,12,-0.1999999999999993
15514,SM17,Southern,2010-11-10,1.3,6.2,7.9,32.4,6.7,23.1,4.0,0.14,Bottom Water,1.4,6.2,7.9,32.5,15.6,23.1,16.0,0.13,22.15351667,113.9621167,12,0.0
15515,SM17,Southern,2010-12-13,1.3,6.8,8.0,32.4,11.9,20.9,4.2,0.15,Bottom Water,1.1,6.7,8.0,32.7,4.5,20.8,5.6,0.11,22.15351667,113.9621167,12,-0.09999999999999787
15516,SM17,Southern,2011-01-07,1.8,7.0,7.8,33.1,8.8,17.2,10.0,0.18,Bottom Water,0.9,7.1,7.8,33.1,9.5,17.2,13.0,0.18,22.15351667,113.9621167,12,0.0
15517,SM17,Southern,2011-02-11,0.4,7.9,7.7,32.0,1.6,15.9,1.7,0.2,Bottom Water,1.3,8.0,7.7,32.0,1.1,15.9,1.7,0.21,22.15351667,113.9621167,12,0.0
15526,SM17,Southern,2011-11-10,0.4,6.5,8.0,33.1,6.7,24.6,9.3,0.07,Bottom Water,0.6,6.5,8.0,33.1,10.3,24.6,17.0,0.06,22.15351667,113.9621167,12,0.0
15527,SM17,Southern,2011-12-09,0.7,7.0,7.7,32.3,41.5,20.5,13.0,0.25,Bottom Water,1.6,7.0,7.7,32.3,27.9,20.5,14.0,0.25,22.15351667,113.9621167,12,0.0
15528,SM17,Southern,2012-01-12,12.0,9.0,8.0,31.1,6.1,16.9,10.0,0.21,Bottom Water,13.0,9.0,8.0,31.1,7.6,16.9,14.0,0.23,22.15351667,113.9621167,12,0.0
15529,SM17,Southern,2012-02-20,1.0,8.1,8.0,31.5,4.1,15.5,5.2,0.27,Bottom Water,0.8,8.1,8.0,31.5,6.7,15.4,9.8,0.27,22.15351667,113.9621167,12,-0.09999999999999964
15538,SM17,Southern,2012-11-09,1.2,5.0,7.9,32.9,5.3,24.9,5.5,0.07,Bottom Water,1.5,6.6,7.9,32.9,5.9,24.7,7.0,0.06,22.15351667,113.9621167,12,-0.1999999999999993
15539,SM17,Southern,2012-12-07,1.1,6.7,7.7,32.9,7.3,20.9,7.4,0.19,Bottom Water,0.9,6.9,7.7,33.0,9.2,20.9,8.5,0.19,22.15351667,113.9621167,12,0.0
15540,SM17,Southern,2013-01-04,0.9,7.3,7.8,33.7,3.9,19.6,2.9,0.05,Bottom Water,2.2,7.4,7.8,33.6,3.5,19.5,3.6,0.07,22.15351667,113.9621167,12,-0.10000000000000142
15541,SM17,Southern,2013-02-18,3.8,8.2,7.9,31.7,1.1,18.8,1.0,0.22,Bottom Water,2.1,8.1,7.9,32.1,1.4,17.8,0.7,0.2,22.15351667,113.9621167,12,-1.0
15550,SM17,Southern,2013-11-14,0.9,4.0,8.0,32.5,5.9,23.7,3.9,0.16,Bottom Water,1.2,6.5,8.0,32.6,6.9,23.7,6.3,0.15,22.15351667,113.9621167,12,0.0
15551,SM17,Southern,2013-12-14,2.7,6.9,7.9,33.1,3.5,20.4,4.6,0.11,Bottom Water,2.3,6.9,7.9,33.3,3.7,20.6,5.3,0.06,22.15351667,113.9621167,12,0.20000000000000284
15552,SM17,Southern,2014-01-09,1.1,7.3,8.1,33.3,2.8,17.3,1.4,0.12,Bottom Water,1.0,7.5,8.1,33.3,2.7,17.3,1.7,0.06,22.15351667,113.9621167,12,0.0
15553,SM17,Southern,2014-02-24,1.4,7.4,8.1,33.4,8.7,16.0,2.5,0.07,Bottom Water,1.2,8.5,8.1,33.4,1.4,15.9,2.5,0.06,22.15351667,113.9621167,12,-0.09999999999999964
15562,SM17,Southern,2014-11-12,8.1,7.6,8.1,33.2,2.8,25.1,4.7,0.02,Bottom Water,9.3,7.1,8.1,33.2,3.2,25.0,2.6,0.02,22.15351667,113.9621167,12,-0.10000000000000142
15563,SM17,Southern,2014-12-04,4.3,6.4,7.8,32.6,3.8,22.2,5.8,0.09,Bottom Water,5.4,6.8,7.9,32.6,5.0,22.2,4.7,0.09,22.15351667,113.9621167,12,0.0
15564,SM17,Southern,2015-01-08,0.7,7.6,8.0,31.9,4.2,17.6,1.3,0.14,Bottom Water,1.8,7.8,8.0,31.9,3.8,17.5,1.3,0.07,22.15351667,113.9621167,12,-0.10000000000000142
15565,SM17,Southern,2015-02-11,2.2,8.4,7.9,32.0,2.0,16.5,1.3,0.1,Bottom Water,3.6,8.4,7.9,32.1,1.4,16.3,1.4,0.09,22.15351667,113.9621167,12,-0.1999999999999993
15574,SM17,Southern,2015-11-13,0.6,6.1,7.7,33.3,7.3,25.6,9.0,0.06,Bottom Water,1.0,6.3,7.8,33.3,7.6,25.5,5.5,0.06,22.15351667,113.9621167,12,-0.10000000000000142
15575,SM17,Southern,2015-12-10,1.0,6.3,7.7,33.1,5.4,22.1,4.1,0.13,Bottom Water,0.9,6.4,7.9,33.3,8.1,22.0,9.0,0.1,22.15351667,113.9621167,12,-0.10000000000000142
15576,SM17,Southern,2016-01-08,1.3,6.8,7.7,31.9,2.7,20.0,1.2,0.17,Bottom Water,1.9,7.6,7.7,31.9,2.6,19.8,1.6,0.16,22.15351667,113.9621167,12,-0.1999999999999993
15577,SM17,Southern,2016-02-25,2.4,8.1,7.6,31.0,4.4,15.5,5.6,0.17,Bottom Water,2.3,8.5,7.6,31.0,4.6,15.5,1.0,0.18,22.15351667,113.9621167,12,0.0
15586,SM17,Southern,2016-11-14,1.0,6.3,7.7,31.6,6.7,26.0,3.0,0.08,Bottom Water,1.6,6.3,7.8,31.6,4.1,25.2,6.1,0.05,22.15351667,113.9621167,12,-0.8000000000000007
15587,SM17,Southern,2016-12-14,4.8,7.1,8.0,31.0,4.3,22.3,8.2,0.13,Bottom Water,4.0,7.4,8.0,30.8,4.8,21.9,17.0,0.13,22.15351667,113.9621167,12,-0.40000000000000213
15588,SM17,Southern,2017-01-14,0.3,7.2,8.2,30.9,2.5,19.6,13.0,0.14,Bottom Water,0.6,7.2,8.2,30.9,3.6,19.6,18.0,0.13,22.15351667,113.9621167,12,0.0
15589,SM17,Southern,2017-02-16,1.7,7.8,7.6,31.0,5.2,17.3,4.2,0.25,Bottom Water,1.9,7.8,7.6,31.1,9.7,16.9,6.6,0.23,22.15351667,113.9621167,12,-0.40000000000000213
15598,SM17,Southern,2017-11-10,1.5,5.7,7.9,33.1,5.5,25.6,20.0,0.11,Bottom Water,1.4,6.3,7.9,33.1,6.6,24.8,17.0,0.08,22.15351667,113.9621167,12,-0.8000000000000007
15599,SM17,Southern,2017-12-16,1.0,7.0,7.9,32.9,4.6,20.1,24.0,0.13,Bottom Water,1.1,7.0,7.9,32.9,5.3,20.1,24.0,0.13,22.15351667,113.9621167,12,0.0
15600,SM17,Southern,2018-01-15,1.0,6.9,8.0,32.4,11.7,17.5,12.0,0.17,Bottom Water,0.7,7.7,8.0,32.5,13.0,16.6,18.0,0.16,22.15351667,113.9621167,12,-0.8999999999999986
15601,SM17,Southern,2018-02-21,2.6,8.2,7.7,33.1,0.2,17.3,6.0,0.08,Bottom Water,2.4,8.1,7.7,33.1,0.9,17.1,6.1,0.08,22.15351667,113.9621167,12,-0.1999999999999993
15610,SM17,Southern,2018-11-22,1.1,5.9,7.8,32.9,1.9,24.1,3.2,0.08,Bottom Water,0.4,6.4,7.8,33.1,5.2,24.0,8.8,0.06,22.15351667,113.9621167,12,-0.10000000000000142
